,CustomerID,Entropy,imax,iu,i
678,13247,-1576.4073974928997,203,18,328
679,13248,-1602.2938262365485,251,25,305
680,13249,-2907.2238961779003,240,21,546
681,13253,-10514.085898000283,624,35,1572
682,13255,-798.7672457363606,110,13,177
683,13258,-1311.8050608766243,77,28,282
684,13259,-609.3715202758863,126,77,126
685,13260,-703.7274421793791,142,8,142
686,13261,-1056.8492191815722,190,8,210
687,13262,-603.5392171627877,125,11,125
688,13263,-24384.063492151745,106,450,4768
689,13265,-10447.465211984329,162,66,1740
690,13266,-26243.604605240384,401,82,4428
691,13267,-9488.944305693174,145,88,1969
692,13268,-21955.414833499555,911,257,3624
693,13269,-19598.347190448414,197,177,3513
694,13270,-1059.6634733096073,200,1,200
695,13271,-1315.353341602078,240,79,240
696,13272,-384.1932524975067,72,15,96
697,13273,-769.6570019730426,153,16,153
698,13276,-757.6897900144015,20,30,161
699,13277,-671.3692775862465,46,5,176
700,13278,-3375.5809767512606,537,46,537
701,13279,-313.2035392038325,73,9,73
702,13280,-2788.4020470879123,105,67,518
703,13282,-1428.4063458661085,84,29,307
704,13283,-347.6965951831907,30,7,90
705,13284,-410.4882150930333,91,13,91
706,13285,-12853.090886412294,594,157,2051
707,13291,-1270.091959680808,233,41,233
708,13292,-1798.7353012681695,133,29,347
709,13294,-2493.692926779201,317,48,453
710,13295,-361.35097827566875,82,10,82
711,13296,-339.82328848178815,78,5,78
712,13297,-5651.967627401848,618,52,963
713,13298,-438.17742638091227,96,2,96
714,13299,-102.03592144986466,30,5,30
715,13300,-1078.5808137454828,203,20,203
716,13301,-1539.4500042791226,95,75,345
717,13302,-8.047189562170502,5,1,5
718,13304,-1302.400420333811,238,21,238
719,13305,-6067.4619002570635,132,50,1232
720,13307,-5.545177444479562,4,1,4
721,13308,-4893.144019963676,519,49,843
722,13309,-8943.92116646533,467,82,1544
723,13310,-3104.090355185535,234,65,587
724,13311,-1638.0704582953483,271,25,305
725,13313,-4373.640011504115,171,47,851
726,13314,-3122.786279046128,356,55,560
727,13316,-17093.664113239865,608,65,2628
728,13317,-5776.696123165232,78,100,1035
729,13318,-1448.6981381219566,176,14,304
730,13319,-26062.928196710112,260,209,4724
731,13320,-6170.504834031872,320,77,1086
732,13321,-1955.4730093918865,140,10,372
733,13322,-557.1743503713375,117,25,117
734,13323,-636.3026322757189,26,6,175
735,13324,-33656.143009236,210,25,5205
736,13325,-1315.353341602078,240,12,240
737,13327,-8675.61030760416,240,74,1600
738,13328,-4435.023102755703,680,17,680
739,13329,-2534.7701637157675,175,16,463
740,13330,-4176.482911389081,198,37,751
741,13332,-928.5420592454951,179,21,179
742,13334,-11323.513690031397,829,207,1764
743,13336,-3536.3175554937,559,51,559
744,13338,-1419.565425786768,256,19,256
745,13339,-1886.5285463255468,326,54,326
746,13340,-40287.08315000363,1605,128,5770
747,13341,-1717.8401896894115,301,42,301
748,13343,-662.212095089188,135,19,135
749,13344,-5679.563109299757,599,115,952
750,13345,-697.7751445433217,141,20,141
751,13347,-1091.2170457233738,205,8,205
752,13348,-668.1210644601031,136,14,136
753,13349,-1218.6225904959945,225,16,225
754,13350,-1426.2607469038842,155,36,287
755,13351,-557.1743503713375,117,16,117
756,13352,-1852.6326005247352,321,24,321
757,13354,-3867.758815552628,604,51,604
758,13355,-1805.3093975751915,314,32,314
759,13356,-1879.7431842571646,325,42,325
760,13357,-1852.6326005247352,321,85,321
761,13358,-1610.9594163765655,285,29,285
762,13359,-818.1061027624986,161,23,161
763,13362,-8086.275118591308,336,128,1382
764,13363,-4191.246799922861,443,47,710
765,13364,-302.6502712699334,71,10,71
766,13365,-8103.83475629187,404,122,1247
767,13366,-715.6531151389441,144,1,144
768,13368,-1841.8792610275304,12,29,327
769,13369,-745.5879995858734,149,14,149
770,13370,-2002.3415433779173,343,39,343
771,13372,-805.9557681530168,159,23,159
772,13373,-10451.252158328814,458,135,1651
773,13375,-2692.3589678783424,442,37,442
774,13376,-2519.702614788955,191,45,493
775,13379,-3229.563947704476,166,85,601
776,13381,-11831.873675142484,267,77,2029
777,13382,-638.6508493393508,131,15,131
778,13384,-14838.322280002947,666,123,2422
779,13385,-1584.3776620827825,281,35,281
780,13388,-1518.8209054564873,262,35,282
781,13389,-2147.61651374316,115,50,429
782,13390,-1212.208715615529,224,13,224
783,13391,-5.545177444479562,4,1,4
784,13394,-13754.246055747302,212,124,2392
785,13395,-1954.5493497476366,336,21,336
786,13396,-3513.388374526621,139,42,600
787,13397,-1926.1652998055597,88,28,430
788,13398,-1584.3776620827825,281,26,281
789,13402,-2634.5318865749855,190,32,479
790,13403,-166.50434389240348,44,3,44
791,13404,-484.73574496078044,99,11,111
792,13405,-744.3617774048424,37,25,165
793,13408,-94782.19626163169,544,234,16232
794,13410,-2416.55195696947,140,15,518
795,13411,-307.919960569156,72,17,72
796,13414,-9894.901585933858,600,23,1574
797,13416,-612.8873580569591,48,11,142
798,13417,-712.9028308988798,72,26,162
799,13418,-22198.566835824273,228,223,3918
800,13419,-1544.6120518583073,275,16,275
801,13420,-407.4884122792255,74,8,101
802,13421,-7154.403869688766,495,88,1128
803,13422,-9533.836798408942,1326,127,1326
804,13425,-6695.641376548529,282,66,1123
805,13426,-12330.37422896227,142,103,2245
806,13427,-2890.5462913656092,130,25,545
807,13428,-757.6092553590536,151,70,151
808,13429,-8260.702122852363,620,55,1390
809,13430,-4460.961775949174,433,48,751
810,13431,-4065.763633771662,556,44,672
811,13434,-1561.014015335404,60,9,300
812,13435,-12277.631298697237,410,68,2129
813,13436,-329.13573386176114,76,12,76
814,13437,-6914.823920972513,398,143,1283
815,13439,-1328.322929729918,242,54,242
816,13441,-1084.89647874422,204,13,204
817,13447,-3084.9285346610436,183,55,584
818,13448,-9665.493223882593,150,137,1648
819,13449,-1199.394378775646,222,19,222
820,13450,-11585.371746230676,156,32,1982
821,13451,-12974.551342361694,254,315,2128
822,13453,-564.6414284734535,76,16,134
823,13455,-1833.312667873661,190,42,354
824,13456,-3827.4260074635276,100,43,765
825,13458,-33669.65947288147,506,242,5508
826,13460,-1440.2797714675444,197,16,286
827,13461,-6986.669696604573,424,14,1170
828,13462,-255.88233187279567,62,9,62
829,13464,-2417.571434464513,403,41,403
830,13466,-1439.21846798018,259,17,259
831,13467,-3350.8822577414576,422,89,580
832,13468,-11556.250940883512,99,184,2589
833,13470,-399.4305883933198,70,7,100
834,13471,-9774.27973735985,587,214,1583
835,13473,-1334.0033960294932,198,21,266
836,13474,-626.9158001626557,129,59,129
837,13475,-5728.6600111095995,222,64,1012
838,13476,-2236.3256348112313,164,56,417
839,13477,-5406.999744600936,120,57,1021
840,13479,-570.7884489458248,89,14,134
841,13481,-6497.5709386516755,471,98,1142
842,13482,-551.4164621683383,116,11,116
843,13483,-812.0278104374122,160,10,160
844,13484,-166.50434389240348,44,8,44
845,13485,-1557.8528492138928,277,23,277
846,13486,-3703.4922429981807,140,69,669
847,13487,-1204.149903949622,85,26,265
848,13488,-27048.023791680844,516,271,4518
849,13489,-2905.4822623184764,64,11,560
850,13491,-4242.954943655426,36,73,903
851,13492,-2007.2839044649854,114,38,408
852,13493,-2081.8266105489356,66,6,380
853,13494,-824.1906063076461,162,18,162
854,13495,-4310.564224368479,209,34,829
855,13496,-1772.7942123989715,229,28,341
856,13497,-726.7620576774475,54,19,163
857,13499,-7898.315698307077,121,31,1365
858,13500,-3268.096298075538,128,60,609
859,13501,-3543.644598888349,560,52,560
860,13502,-1216.9525247764323,60,17,264
861,13503,-1367.3303290489157,248,17,248
862,13504,-922.3574719519911,178,22,178
863,13505,-16337.829022978945,489,182,2486
864,13506,-1679.6476193150957,232,26,324
865,13507,-9787.640691052069,751,146,1597
866,13508,-76.2732919283507,24,12,24
867,13509,-5977.714151802001,260,27,1106
868,13510,-8129.669289135865,421,86,1386
869,13512,-709.6867821271667,143,15,143
870,13513,-511.3569191629766,109,10,109
871,13514,-147.55517816455745,40,4,40
872,13515,-3508.7418865855393,180,50,681
873,13516,-6019.828639947938,56,43,985
874,13517,-8497.262107935978,715,125,1369
875,13518,-2271.1506724877117,382,36,382
876,13519,-72.11636696637044,23,8,23
877,13520,-9370.430476263966,110,49,1649
878,13521,-3950.8153502481355,172,313,718
879,13522,-166.50434389240348,44,5,44
880,13523,-10576.669177877879,365,157,1752
881,13524,-1410.0958581576606,100,17,324
882,13525,-2082.1968018885295,208,5,394
883,13527,-9975.282673752356,31,153,1683
884,13529,-268.5402653422681,30,15,74
885,13531,-780.027357057586,103,17,174
886,13532,-626.9158001626557,129,66,129
887,13533,-897.1935224489906,94,61,202
888,13534,-14757.800599108554,130,119,2961
889,13536,-12405.316100750224,319,91,2126
890,13538,-586.2182623864796,24,10,175
891,13539,-1499.5461350144105,134,35,320
892,13544,-451.71668237008726,63,76,112
893,13546,-1709.970344402247,107,72,357
894,13548,-2361.15625619568,164,114,436
895,13549,-2001.2913544732226,134,37,458
896,13551,-29.818879797456006,12,4,12
897,13552,-7004.246484191517,74,82,1417
898,13555,-17494.082206286334,405,128,2636
899,13557,-3071.6143132808284,224,31,546
900,13558,-1510.3121960838293,121,123,338
901,13560,-261.0174877626666,63,32,63
902,13561,-366.7637704471177,83,14,83
903,13562,-4191.822652330715,233,50,757
904,13563,-988.6240545320836,146,49,209
905,13564,-3670.2872800491627,255,67,635
906,13565,-766.8929980151686,78,35,172
907,13566,-3211.376798387981,335,134,567
908,13568,-276.51721297374405,66,41,66
909,13569,-695.9264284893177,43,73,156
910,13570,-818.1061027624986,161,27,161
911,13571,-8847.047815352722,77,157,1757
912,13572,-3353.7313780047443,534,32,534
913,13573,-1680.6379611922787,10,24,302
914,13575,-2069.0191813349716,33,41,449
915,13576,-13347.63503773877,108,78,2646
916,13577,-4203.935047032328,131,61,791
917,13579,-808.8969827977241,46,19,176
918,13581,-102.03592144986466,30,10,30
919,13583,-4774.974449769639,725,53,725
920,13584,-133.6039627678363,37,24,37
921,13587,-934.7322331602379,180,8,180
922,13588,-15560.961591039013,48,131,2606
923,13589,-476.37559376270735,28,21,114
924,13590,-10807.96095890722,266,70,1848
925,13591,-2482.6663476465446,128,56,485
926,13592,-276.9043740324716,30,15,84
927,13593,-3686.152143182331,199,77,719
928,13594,-2112.112737467292,359,26,359
929,13596,-2018.878222858668,192,133,384
930,13598,-205.46467336623422,52,33,52
931,13599,-17490.27123205305,173,171,3293
932,13600,-1872.9608991167147,324,19,324
933,13601,-3075.9978519438014,275,90,548
934,13602,-1491.7953917928667,267,23,267
935,13603,-836.3780941631686,164,27,164
936,13606,-1278.3048251772786,114,40,276
937,13607,-1630.9326182791524,288,93,288
938,13610,-2101.143590359806,103,165,488
939,13611,-4190.187311073224,183,67,754
940,13614,-2942.4891286316297,25,171,564
941,13615,-990.6901858462725,189,23,189
942,13617,-1386.4783056147683,113,31,300
943,13618,-1354.311557839361,246,13,246
944,13621,-2002.3415433779173,343,19,343
945,13623,-1225.136464470001,61,75,286
946,13626,-1116.5478586606455,209,19,209
947,13627,-7045.884477842997,197,84,1269
948,13629,-26254.51287995825,400,28,4372
949,13630,-7633.124377383794,140,51,1391
950,13631,-1909.6617073652774,20,6,467
951,13632,-5707.8147656187975,92,121,1031
952,13634,-3493.8860674844013,123,156,700
953,13635,-4412.4634517616105,677,62,677
954,13636,-2947.571753750419,65,57,592
955,13637,-2035.5372680564021,211,79,405
956,13638,-421.53175286325285,93,8,93
957,13639,-5347.689382134342,800,39,800
958,13642,-757.6092553590536,151,57,151
959,13643,-1255.7714769635443,60,24,273
960,13644,-12939.473115592124,659,144,2067
961,13645,-799.8900152182607,158,5,158
962,13647,-4801.181740945829,267,65,887
963,13649,-589.6343660683507,67,23,139
964,13650,-4787.426880506566,134,79,922
965,13651,-110.90354888959125,32,6,33
966,13652,-3081.761963816194,112,48,578
967,13654,-13411.61122699588,332,157,2182
968,13655,-3580.925836403063,115,52,605
969,13656,-2770.651259182395,113,49,490
970,13657,-979.0028712641346,132,16,209
971,13658,-5683.945858944655,300,91,1019
972,13659,-5403.050196553649,560,92,882
973,13662,-2760.9272505488443,175,50,533
974,13663,-410.4882150930333,91,13,91
975,13666,-115.16281101983024,13,12,41
976,13667,-745.5879995858734,149,82,149
977,13668,-20538.309372501975,66,284,3722
978,13669,-1245.553057262529,13,9,237
979,13670,-1591.017794004548,282,25,282
980,13672,-194.17261467376503,19,4,57
981,13673,-461.7696676064263,50,47,114
982,13675,-1694.2679990201063,204,25,330
983,13678,-6309.729954196916,924,16,924
984,13680,-12023.12052628122,526,164,1934
985,13681,-1655.238133393925,96,37,360
986,13682,-23.02585092994046,10,3,10
987,13684,-138.22827406960266,38,29,38
988,13685,-28927.2135946384,2904,29,3856
989,13686,-297.39466694345515,70,8,70
990,13689,-3194.022208020228,512,6,512
991,13690,-281.7144054991947,67,9,67
992,13692,-7885.759693750164,734,48,1226
993,13694,-445415.7390142652,1004,363,59360
994,13695,-7880.059391834772,46,46,1603
995,13697,-916.1785026655677,177,12,177
996,13699,-276.51721297374405,66,14,66
997,13700,-12929.033602141688,179,139,2281
998,13703,-23.02585092994046,10,1,10
999,13704,-8007.7364407666755,132,111,1531
1000,13705,-1743.0591392569609,103,25,363
1001,13706,-990.6901858462725,189,20,189
1002,13707,-1831.6975002643796,231,48,351
1003,13708,-1717.8401896894115,301,49,301
1004,13709,-20668.25972303341,295,244,3508
1005,13710,-910.0051831267147,176,8,176
1006,13711,-638.1172590995882,122,11,140
1007,13712,-2063.9981738105303,352,10,352
1008,13715,-2811.5877689424983,107,89,562
1009,13716,-679.9610085516942,138,21,138
1010,13717,-11461.28486884504,375,92,1959
1011,13718,-800.4403691587906,135,9,173
1012,13719,-3013.3680200002336,78,56,609
1013,13720,-2478.736449298124,204,42,501
1014,13721,-1818.8145394934643,316,28,316
1015,13722,-9049.664684821115,958,75,1401
1016,13723,-161.73160497482317,43,6,43
1017,13725,-3877.1316718212433,177,95,806
1018,13726,-6644.922807491645,384,39,1054
1019,13727,-731.481133101747,120,19,162
1020,13728,-2021.5863943139948,38,38,458
1021,13730,-2682.7205601313435,239,38,488
1022,13731,-1377.0618464522368,166,36,278
1023,13732,-3092.878838358277,498,33,498
1024,13735,-6475.124777597673,505,158,1128
1025,13736,-2736.2753141785224,228,166,496
1026,13737,-603.5392171627877,125,29,125
1027,13739,-215.40513851447082,54,3,54
1028,13740,-2572.137896792877,425,23,425
1029,13741,-934.6617478761791,76,34,218
1030,13742,-5359.600091764188,272,200,1115
1031,13743,-9915.595993520263,156,8,1776
1032,13744,-7520.836351812694,899,54,1153
1033,13745,-3078.4616596555643,496,25,496
1034,13747,-16.635532333438686,8,1,8
1035,13748,-2090.168903978499,80,24,439
1036,13750,-2402.251629404497,96,20,516
1037,13751,-763.629839168634,152,9,152
1038,13752,-4430.36971208506,224,64,874
1039,13753,-3194.022208020228,512,35,512
1040,13754,-1005.8808320570697,82,11,214
1041,13755,-6638.249278097669,236,232,1242
1042,13756,-17782.38807736495,288,66,3188
1043,13758,-10825.205774207281,137,104,1844
1044,13759,-1551.7100372639466,267,24,287
1045,13760,-904.3045985818794,96,50,197
1046,13761,-3735.0399544108773,224,68,642
1047,13762,-1524.7781620325113,272,7,272
1048,13763,-4797.739163087187,728,15,728
1049,13764,-5311.072025327169,282,183,926
1050,13767,-40712.09544815439,260,55,7322
1051,13769,-5642.64001059191,122,73,1163
1052,13771,-8895.748888572816,594,114,1477
1053,13772,-2846.1113164800313,86,141,540
1054,13774,-1009.439111429334,192,22,192
1055,13777,-86503.10448293872,858,36,12897
1056,13778,-297.39466694345515,70,9,70
1057,13780,-1613.145838499099,173,56,318
1058,13781,-102.03592144986466,30,17,30
1059,13782,-1564.9262716695446,108,96,369
1060,13784,-14251.30507099131,156,9,2493
1061,13786,-668.1210644601031,136,7,136
1062,13787,-1809.797356763951,56,24,337
1063,13790,-4949.817427524909,748,45,748
1064,13791,-7693.060283741479,700,7,1200
1065,13792,-359.4702436199247,28,13,92
1066,13798,-150768.0247567759,160,113,23948
1067,13799,-2133.049017370435,186,32,402
1068,13800,-1920.5011822498077,331,33,331
1069,13801,-860.8259485397475,168,23,168
1070,13802,-17424.64196857688,690,55,2572
1071,13803,-580.2906560172057,121,17,121
1072,13804,-8116.60066371077,417,124,1462
1073,13805,-13079.6384520877,728,10,1900
1074,13806,-225.41969468116838,56,10,56
1075,13807,-129.00668178441995,36,7,36
1076,13808,-4018.1227058586,216,70,782
1077,13809,-97.65157906960775,29,11,29
1078,13810,-1573.071913026896,179,31,311
1079,13811,-235.8798531392104,29,6,67
1080,13812,-1608.7102387713244,191,33,333
1081,13813,-2744.787970540027,177,54,552
1082,13814,-5266.47914601003,332,37,864
1083,13815,-17223.73815879227,608,132,2560
1084,13816,-1332.8456870450245,178,25,269
1085,13817,-1000.6049042797556,63,20,211
1086,13819,-6628.452712774219,546,26,1109
1087,13821,-678.784445211989,110,51,153
1088,13822,-3630.061901556765,500,90,611
1089,13823,-2419.6698073741372,325,39,439
1090,13824,-4015.5530917745273,292,34,768
1091,13826,-361.35097827566875,82,10,82
1092,13827,-533.652641627081,32,83,138
1093,13828,-1785.0755956877417,311,15,311
1094,13831,-3600.4041271448687,160,58,743
1095,13832,-93.30172628490571,28,3,28
1096,13833,-557.1743503713375,117,28,117
1097,13835,-2114.9244656381447,157,48,442
1098,13837,-831.0539617317777,61,17,182
1099,13838,-1071.4528579009689,80,144,254
1100,13841,-460.51701859880916,100,1,100
1101,13842,-9674.576859108725,163,155,1768
1102,13844,-1034.5104732091813,196,20,196
1103,13845,-947.1292170479767,182,9,182
1104,13846,-1961.0345983141945,234,55,388
1105,13848,-1059.6634733096073,200,2,200
1106,13849,-6392.4280253340985,332,97,1016
1107,13850,-6466.519100841352,944,93,944
1108,13851,-11113.565261011652,150,77,1705
1109,13853,-1791.8169945965585,312,23,312
1110,13854,-10659.124839778877,68,39,2296
1111,13856,-2545.8027050004503,104,10,494
1112,13858,-323.81160851522327,75,11,75
1113,13859,-626.9158001626557,129,27,129
1114,13860,-2968.6538267461588,176,58,591
1115,13862,-9097.472062498906,308,97,1688
1116,13863,-1212.208715615529,224,20,224
1117,13865,-803.4941073654719,42,26,204
1118,13866,-230.45392226656938,57,7,57
1119,13867,-2683.178847355095,31,51,501
1120,13868,-2848.9064322329823,464,32,464
1121,13869,-10788.217703191249,156,234,1709
1122,13870,-7165.046136216961,384,91,1325
1123,13871,-15353.629015660306,217,155,2806
1124,13873,-549.7563587345527,29,21,140
1125,13874,-934.7322331602379,180,18,180
1126,13875,-7361.64787483456,302,79,1316
1127,13876,-129.00668178441995,36,7,36
1128,13877,-505.67017252941577,108,3,108
1129,13878,-2841.767626041926,463,35,463
1130,13880,-9343.031522022045,54,125,1842
1131,13881,-65143.677114845996,706,72,10118
1132,13882,-5309.902601174315,84,54,953
1133,13883,-8427.660555895134,457,108,1436
1134,13884,-1357.6941586468292,49,45,300
1135,13885,-878.0721351193872,159,28,182
1136,13886,-609.3715202758863,126,16,126
1137,13887,-733.5935902564742,147,19,147
1138,13888,-1253.2330500573466,74,38,254
1139,13889,-727.6065667694171,146,15,146
1140,13890,-3756.5698237969855,93,74,831
1141,13892,-5694.605815169222,140,26,983
1142,13893,-996.9345737104924,190,21,190
1143,13894,-1692.1111538392774,105,25,354
1144,13895,-8061.397517450388,188,97,1365
1145,13897,-1059.6634733096073,200,17,200
1146,13898,-650.4164340534933,133,12,133
1147,13899,-705.9868252944068,122,19,156
1148,13900,-2320.302752630006,154,42,430
1149,13901,-10674.957518569414,64,144,1739
1150,13904,-1717.156224198583,223,24,332
1151,13908,-8822.170457961163,349,104,1478
1152,13911,-16031.162949158985,283,120,2731
1153,13914,-2016.5614211781863,125,28,380
1154,13917,-1135.162847780095,38,16,228
1155,13918,-7685.372050419644,100,30,1140
1156,13919,-2636.3105771333635,338,24,474
1157,13922,-421.53175286325285,93,7,93
1158,13923,-965.76582763949,185,20,185
1159,13924,-9334.96032852519,437,90,1575
1160,13925,-1594.4306048626636,212,28,331
1161,13926,-483.0166535107027,104,11,104
1162,13927,-1148.3188672146762,214,21,214
1163,13928,-469.9290345407562,20,23,129
1164,13929,-622.2486235736324,43,8,143
1165,13930,-1389.0610987856874,210,15,274
1166,13931,-4337.7448246074055,211,56,725
1167,13932,-307.919960569156,72,16,72
1168,13933,-950.1993726030062,113,23,205
1169,13934,-2326.79722825824,390,31,390
1170,13936,-1913.7005759719734,330,26,330
1171,13937,-591.8986757108073,123,9,123
1172,13938,-297.39466694345515,70,7,70
1173,13939,-4853.939974208219,202,43,847
1174,13940,-2512.2979613895172,100,39,516
1175,13941,-14633.726493332591,644,24,2364
1176,13946,-2228.176486402037,95,11,443
1177,13947,-166.50434389240348,44,5,44
1178,13948,-147.55517816455745,40,3,40
1179,13949,-15063.747882255744,542,124,2474
1180,13950,-1433.8590597291186,81,33,323
1181,13951,-2311.320599740862,140,38,459
1182,13952,-9446.95947632757,886,120,1431
1183,13953,-16343.062036489308,400,8,2724
1184,13954,-656.8263668083879,49,24,150
1185,13955,-683.5571841295694,110,33,154
1186,13956,-2344.405675221835,56,123,486
1187,13959,-1707.3335079005433,118,79,355
1188,13960,-619.302405119553,40,11,142
1189,13962,-332.48984371643405,30,11,87
1190,13963,-2297.9726872382394,54,35,460
1191,13967,-156.9821239679015,42,2,42
1192,13969,-26177.216271106452,133,334,4528
1193,13971,-10063.727260110438,260,118,1844
1194,13972,-878.6085166188848,42,15,187
1195,13973,-511.3569191629766,109,11,109
1196,13974,-1373.845771219712,249,28,249
1197,13975,-9894.542289727753,446,240,1697
1198,13976,-775.690700771699,154,10,154
1199,13978,-1743.0651368665328,297,14,315
1200,13979,-4127.878946347245,639,54,639
1201,13980,-885.3690500119138,172,11,172
1202,13982,-6437.221766361218,208,72,1136
1203,13983,-5974.785215388272,220,91,1183
1204,13984,-3624.268565506599,120,14,679
1205,13985,-19044.680296311868,190,108,3447
1206,13986,-2607.427639735671,430,12,430
1207,13988,-19310.688952751094,426,188,3044
1208,13989,-8587.367281575533,869,33,1313
1209,13990,-996.9345737104924,190,16,190
1210,13991,-5296.031878077105,83,58,995
1211,13992,-266.168517335019,64,5,64
1212,13993,-4225.777395046401,120,66,900
1213,13994,-4985.238786084491,96,122,932
1214,13995,-4655.04276058433,183,55,879
1215,13999,-11795.284620365555,265,102,2243
1216,14000,-4661.338128725107,710,15,710
1217,14001,-5723.638190872393,94,34,962
1218,14002,-5726.788100531485,59,47,877
1219,14004,-16150.09349198826,382,102,2668
1220,14005,-16169.118752315899,240,53,2478
1221,14006,-3440.67085500778,236,22,641
1222,14009,-1909.5267472149856,223,42,365
1223,14012,-812.0278104374122,160,11,160
1224,14013,-2377.5730663564736,90,30,462
1225,14014,-7511.562177016582,1076,39,1076
1226,14015,-2243.3900059442044,378,20,378
1227,14016,-13384.89632085134,374,154,2125
1228,14019,-6108.0837731856645,233,37,1037
1229,14020,-2387.072059471461,180,37,441
1230,14021,-812.2871295887444,54,22,192
1231,14022,-3013.684627941221,487,28,487
1232,14023,-1777.5265722776262,162,30,345
1233,14024,-655.439972432265,99,16,150
1234,14027,-255.88233187279567,62,6,62
1235,14029,-973.9489139916788,24,15,198
1236,14030,-8105.61816057086,96,210,1478
1237,14031,-34313.25444295394,531,119,5788
1238,14032,-10787.119569533676,176,53,2032
1239,14034,-2238.511616759067,294,82,420
1240,14035,-3731.440037659993,168,41,739
1241,14036,-1498.3845107769096,268,38,268
1242,14037,-149.7151376344055,34,27,46
1243,14038,-5646.233693183752,501,64,965
1244,14039,-416.00454908851174,92,6,92
1245,14040,-7696.705741817934,91,146,1544
1246,14041,-427.0697095333804,94,21,94
1247,14044,-1324.4766470541529,73,165,304
1248,14045,-2676.0674027922305,128,4,535
1249,14046,-2820.3641851622447,460,14,460
1250,14047,-1734.812736525117,108,22,381
1251,14048,-1630.9326182791524,288,83,288
1252,14049,-26947.195765189223,764,348,3808
1253,14050,-4056.1666215221835,447,49,689
1254,14051,-19379.44927003986,214,52,3756
1255,14052,-399.4886369061604,89,56,89
1256,14053,-1006.1842133605829,115,2,215
1257,14054,-255.88233187279567,62,6,62
1258,14055,-1161.0601360597798,216,10,216
1259,14056,-22775.189338587395,366,320,4252
1260,14057,-28747.26411652683,751,179,4873
1261,14059,-621.059873781711,128,8,128
1262,14060,-31257.23644777523,504,86,5386
1263,14062,-29747.391635942513,712,60,4729
1264,14064,-4824.296419199462,167,59,908
1265,14066,-171.29981203966437,45,7,45
1266,14067,-1882.686528710763,216,51,361
1267,14068,-313.2035392038325,73,22,73
1268,14071,-5042.4902555001,200,271,994
1269,14073,-632.7794785592257,130,13,130
1270,14075,-4174.861797809153,270,33,754
1271,14076,-345.1863803448947,79,43,79
1272,14077,-1086.0049148696976,63,33,268
1273,14078,-1246.2661887945915,29,46,310
1274,14079,-1717.8401896894115,301,12,301
1275,14080,-185.81764852357878,48,4,48
1276,14081,-3375.2576400403495,252,126,592
1277,14082,-517.0528402371658,110,28,110
1278,14083,-3554.6510822330965,152,162,705
1279,14085,-17034.873069258305,106,272,3177
1280,14087,-1380.3652294655615,250,61,250
1281,14088,-92779.02602572634,1927,379,12665
1282,14089,-650.4164340534933,133,13,133
1283,14090,-307.919960569156,72,1,72
1284,14092,-10651.860050429497,95,117,2066
1285,14093,-2333.764655954278,391,95,391
1286,14096,-117990.2244752055,7,1119,16340
1287,14098,-483.0166535107027,104,21,104
1288,14099,-11709.1235163399,411,167,2179
1289,14100,-261.0174877626666,63,24,63
1290,14101,-22592.006364960227,664,14,3486
1291,14102,-3939.090475670096,107,35,769
1292,14104,-298.78096130457504,70,21,72
1293,14105,-5347.689382134342,800,74,800
1294,14107,-10028.642211402777,268,61,1793
1295,14108,-2001.9169086725592,209,33,381
1296,14109,-394.0056396740822,88,9,88
1297,14110,-13571.194714352896,388,94,2457
1298,14111,-2340.1862157304076,148,10,458
1299,14112,-9611.571770619521,384,117,1651
1300,14113,-3925.605522713089,102,26,745
1301,14114,-429.30751670361644,89,15,101
1302,14116,-3544.769886746225,162,61,707
1303,14117,-307.919960569156,72,3,72
1304,14121,-13231.423241680948,234,148,2082
1305,14124,-11955.31478594663,1618,4,1618
1306,14125,-10554.275329466991,972,159,1628
1307,14126,-2738.289672078513,120,14,508
1308,14127,-1544.8276986819433,161,39,321
1309,14128,-3182.635091233142,269,40,564
1310,14129,-2932.7630305990147,164,31,592
1311,14130,-1426.1125538180715,257,66,257
1312,14132,-19387.93498184769,388,100,3368
1313,14133,-1725.2721811088986,152,25,348
1314,14135,-23737.33912208507,741,95,3850
1315,14138,-3499.662531955326,449,40,600
1316,14139,-3179.5494701163693,510,26,510
1317,14140,-4901.2106177184305,517,60,811
1318,14141,-1612.7072604430732,140,27,355
1319,14142,-1798.5615986390678,313,22,313
1320,14143,-102.03592144986466,30,7,30
1321,14145,-3985.0128490973084,228,6,756
1322,14146,-15230.966461164118,551,183,2437
1323,14147,-434.48170211653274,40,4,108
1324,14148,-44.3614195558365,16,3,16
1325,14149,-1173.8199236880214,218,28,218
1326,14150,-2735.4514009791096,262,23,496
1327,14152,-4176.589233726365,369,47,711
1328,14154,-2597.0625875534915,114,52,465
1329,14155,-80.47189562170502,25,6,25
1330,14156,-423609.27595850773,108,712,55368
1331,14157,-1349.6142381123325,186,45,271
1332,14158,-5201.909192024795,781,41,781
1333,14159,-26507.753220531587,112,501,4348
1334,14161,-2260.01902999499,128,87,450
1335,14162,-627.956389126757,110,25,142
1336,14163,-4893.564030138105,153,36,893
1337,14164,-6661.616497234588,833,28,1033
1338,14165,-210.42547141826248,53,23,53
1339,14167,-531.2216009588931,39,27,147
1340,14171,-854.7049666735982,167,57,167
1341,14173,-577.9628775227978,40,28,150
1342,14174,-427.0697095333804,94,26,94
