CustomerID,Entropy,i,iu,imax,tot_sales,mean_sales
13856,1.0986122886681096,494,10,104,14.840000000000002,4.946666666666666
13858,-0.0,75,11,75,47.690000000000005,47.690000000000005
13859,-0.0,129,27,129,80.86000000000001,80.86000000000001
13860,1.6094379124341005,591,58,176,267.10999999999984,53.422000000000004
13862,1.9061547465398496,1688,97,308,235.89000000000004,29.48625
13863,-0.0,224,20,224,51.93000000000001,51.93000000000001
13865,1.3862943611198906,204,26,42,117.07000000000002,29.2675
13866,-0.0,57,7,57,23.63,23.63
13867,1.0986122886681096,501,51,31,239.73999999999987,79.91333333333334
13868,0.6931471805599453,1964,32,464,61.18999999999998,30.59499999999999
13869,1.3862943611198906,1709,234,156,895.4400000000003,223.8599999999998
13870,2.0794415416798357,1325,91,384,388.5399999999997,48.5675
13871,2.564949357461537,2806,155,217,1263.660000000003,97.2046153846154
13873,1.0986122886681096,140,21,29,106.02000000000002,35.34
13874,-0.0,180,18,180,99.10000000000001,99.10000000000001
13875,1.6094379124341005,1316,79,302,203.67999999999998,40.736000000000004
13876,-0.0,36,7,36,35.8,35.8
13877,-0.0,108,3,108,3.53,3.53
13878,-0.0,463,35,463,166.76,166.76
13880,2.458311329683084,1842,125,54,443.5699999999999,34.12076923076922
13881,2.995732273553991,10062,72,706,469.62,23.481
13882,1.6094379124341005,950,53,84,199.8699999999998,39.974
13883,1.6094379124341005,1390,106,435,467.8299999999997,93.566
13884,1.6094379124341005,300,45,49,210.24999999999994,42.050000000000004
13885,0.6931471805599453,182,28,159,110.89999999999999,55.44999999999999
13886,-0.0,126,16,126,60.879999999999995,60.879999999999995
13887,-0.0,147,19,147,73.23,73.23
13888,0.6931471805599453,254,38,74,162.38,81.19000000000001
13889,-0.0,146,15,146,57.50000000000001,57.50000000000001
13890,2.163955656882057,831,74,93,374.16999999999985,37.41700000000001
13892,1.3862943611198906,983,26,140,29.949999999999996,7.487499999999999
13893,-0.0,190,21,190,130.20000000000002,130.20000000000002
13894,1.0986122886681096,348,25,99,70.46000000000001,23.486666666666668
13895,1.3862943611198906,1365,97,188,346.36999999999995,86.59250000000003
13897,-0.0,200,17,200,33.11,33.11
13898,-0.0,133,12,133,31.37,31.37
13899,0.6931471805599453,156,19,122,57.59000000000001,28.795
13900,1.0986122886681096,430,42,154,133.89000000000004,44.63
13901,1.6094379124341005,1739,144,64,557.3299999999995,111.46599999999998
13904,0.6931471805599453,332,24,223,34.42,17.21
13908,1.3862943611198906,1475,104,346,344.8899999999999,86.2225
13911,2.1972245773362196,2731,120,283,353.5999999999997,39.288888888888884
13914,0.6931471805599453,379,27,125,71.72,35.86000000000001
13917,0.6931471805599453,228,16,38,36.4,18.199999999999996
13918,0.6931471805599453,1140,30,100,65.55999999999999,32.78
13919,0.6931471805599453,449,23,338,78.99000000000001,39.495
13922,-0.0,93,7,93,34.92,34.92
13923,-0.0,185,20,185,59.49,59.49
13924,1.6094379124341005,1563,89,432,279.03999999999974,55.80800000000001
13925,1.3862943611198906,327,27,209,180.89,45.222500000000004
13926,-0.0,104,11,104,71.87,71.87
13927,-0.0,214,21,214,56.60999999999999,56.60999999999999
13928,1.3862943611198906,129,23,20,155.71999999999997,38.93
13929,0.6931471805599453,143,8,43,47.65,23.825
13930,0.6931471805599453,274,15,210,27.89,13.945
13931,0.6931471805599453,725,56,211,118.66999999999999,59.334999999999994
13932,-0.0,72,16,72,97.65,97.65
13933,0.6931471805599453,205,23,113,79.59,39.795
13934,-0.0,390,31,390,98.8,98.8
13936,-0.0,324,25,324,37.54,37.54
13937,-0.0,123,9,123,15.249999999999998,15.249999999999998
13938,-0.0,70,7,70,7.09,7.09
13939,1.0986122886681096,847,43,202,53.26000000000001,17.75333333333333
13940,1.0397207708399179,516,39,100,152.94999999999996,38.237500000000004
13941,1.6094379124341005,2364,24,644,173.62999999999997,34.726
13946,1.0986122886681096,443,11,95,18.470000000000006,6.156666666666667
13947,-0.0,44,5,44,14.65,14.65
13948,-0.0,40,3,40,11.85,11.85
13949,1.7917594692280547,2474,124,542,233.05999999999958,38.843333333333334
13950,1.3862943611198906,321,32,81,152.39000000000004,38.0975
13951,1.0986122886681096,459,38,140,136.07999999999998,45.36000000000001
13952,0.6931471805599453,1431,120,886,545.7109999999998,272.8554999999999
13953,1.15374194270109,2724,8,400,45.86000000000001,6.551428571428572
13954,0.6931471805599453,144,22,44,98.22000000000003,49.11
13955,0.6931471805599453,154,33,110,99.53000000000002,49.765
13956,1.6094379124341005,486,123,56,513.0999999999996,102.62
13959,1.0986122886681096,355,79,118,198.6,66.2
13960,0.6931471805599453,142,11,40,25.26,12.629999999999999
13962,0.6931471805599453,87,11,30,77.21000000000001,38.605000000000004
13963,1.0397207708399179,460,35,54,114.38000000000002,28.595
13967,-0.0,42,2,42,7.2,7.2
13971,2.0794415416798357,1834,118,260,329.46999999999974,41.183749999999996
13972,0.6931471805599453,187,15,42,38.19,19.095000000000002
13973,-0.0,109,11,109,41.32,41.32
13974,-0.0,249,28,249,61.510000000000005,61.510000000000005
13975,1.7917594692280547,1697,240,446,711.97,118.66166666666663
13976,-0.0,154,10,154,35.67999999999999,35.67999999999999
13978,0.6931471805599453,315,14,297,18.16,9.08
13979,-0.0,639,54,639,98.93999999999998,98.93999999999998
13980,-0.0,172,11,172,43.059999999999995,43.059999999999995
13982,1.3862943611198906,1136,72,208,247.76000000000002,61.940000000000005
13983,2.2718685126965625,1170,87,220,670.4199999999998,60.947272727272725
13984,1.3862943611198906,271,13,120,32.68,8.17
13985,2.70805020110221,3441,107,190,827.2400000000011,55.149333333333324
13986,-0.0,430,12,430,24.2,24.2
13988,1.7917594692280547,3030,187,426,693.5900000000003,115.59833333333334
13989,0.6931471805599453,1313,33,869,107.64000000000003,53.82000000000001
13990,-0.0,190,16,190,42.56,42.56
13991,1.7917594692280547,995,58,83,123.73000000000006,20.621666666666663
13992,-0.0,64,5,64,5.85,5.85
13993,2.1972245773362196,900,66,120,676.0200000000001,75.11333333333334
13994,1.7917594692280547,932,122,96,555.5799999999995,92.59666666666668
13995,1.6094379124341005,867,54,171,190.72000000000017,38.144
13999,2.3693821196946763,2243,102,265,473.17999999999915,39.431666666666665
14000,-0.0,710,15,710,29.24,29.24
14001,1.0986122886681096,962,34,94,137.91000000000003,45.970000000000006
14002,0.6931471805599453,877,47,59,113.34000000000005,56.67
14004,1.945910149055313,2668,102,382,486.3299999999994,69.47571428571429
14005,1.6094379124341005,2478,53,240,185.23999999999998,37.048
14006,1.0986122886681096,641,22,236,71.12000000000002,23.706666666666663
14009,0.6931471805599453,365,42,223,118.53000000000006,59.26500000000001
14012,-0.0,160,11,160,31.15,31.15
14013,1.0986122886681096,462,30,90,46.98000000000001,15.660000000000002
14014,-0.0,1076,39,1076,22.15,22.15
14015,-0.0,378,20,378,62.14000000000001,62.14000000000001
14016,1.3862943611198906,2125,154,374,635.8800000000003,158.97
14019,1.0986122886681096,1036,37,233,146.63,48.876666666666665
14020,0.6931471805599453,441,37,180,111.11000000000001,55.555
14021,1.0986122886681096,192,22,54,99.05000000000001,33.01666666666667
14022,-0.0,487,28,487,36.27,36.27
14023,0.6931471805599453,345,30,162,89.00000000000003,44.5
14024,0.6931471805599453,150,16,99,59.220000000000006,29.61
14027,-0.0,62,6,62,12.86,12.86
14029,0.6931471805599453,198,15,24,65.49000000000001,32.745
14030,2.0794415416798357,1478,210,96,983.9800000000002,122.9975
14031,2.890371757896165,5371,118,531,1108.810000000002,61.600555555555566
14032,2.3978952727983707,2020,52,176,339.6799999999999,30.880000000000006
14034,1.0986122886681096,312,80,186,202.67000000000004,67.55666666666666
14035,1.6094379124341005,739,41,168,185.47999999999996,37.096000000000004
14036,-0.0,268,38,268,166.12999999999994,166.12999999999994
14037,0.6931471805599453,46,27,34,96.90000000000002,48.45000000000001
14038,1.0986122886681096,965,64,501,176.43000000000015,58.809999999999995
14039,-0.0,92,6,92,12.200000000000001,12.200000000000001
14040,2.484906649788001,1544,146,91,866.92,72.24333333333334
14041,-0.0,94,21,94,39.29,39.29
14044,1.3862943611198906,304,165,73,531.4799999999996,132.87000000000003
14045,1.3862943611198906,535,4,128,25.4,6.35
14046,-0.0,460,14,460,7.570000000000001,7.570000000000001
14047,1.3862943611198906,379,22,108,150.07999999999998,37.519999999999996
14048,-0.0,280,82,280,183.11999999999998,183.11999999999998
14050,0.6931471805599453,689,49,447,83.09000000000002,41.545
14051,3.1354942159291497,3748,52,214,966.000000000002,42.00000000000001
14052,-0.0,89,56,89,161.40000000000003,161.40000000000003
14053,0.6931471805599453,215,2,115,5.51,2.755
14054,-0.0,62,6,62,9.08,9.08
14055,-0.0,216,10,216,44.529999999999994,44.529999999999994
14057,2.670119889806817,4705,172,751,544.7899999999994,32.046470588235294
14059,-0.0,128,8,128,18.5,18.5
14060,2.9444389791664403,5374,86,504,290.5999999999995,15.294736842105264
14062,2.484906649788001,5593,60,712,313.6500000000001,26.137500000000003
14064,1.6094379124341005,1772,59,167,123.25000000000004,24.649999999999995
14066,-0.0,45,7,45,30.55,30.55
14067,0.6931471805599453,361,51,216,148.85000000000002,74.425
14068,-0.0,73,22,73,98.20000000000003,98.20000000000003
14071,2.0794415416798357,899,269,194,763.9999999999998,95.5
14073,-0.0,128,12,128,22.09,22.09
14075,1.0986122886681096,754,33,270,77.97000000000003,25.990000000000006
14076,-0.0,79,43,79,88.62,88.62
14077,1.6094379124341005,268,33,63,111.97000000000003,22.394000000000002
14078,1.5607104090414063,310,46,29,174.23000000000002,29.038333333333338
14079,-0.0,301,12,301,39.279999999999994,39.279999999999994
14080,-0.0,48,4,48,3.8,3.8
14081,0.6931471805599453,590,124,252,433.8699999999997,216.93499999999992
14082,-0.0,110,28,110,75.04000000000002,75.04000000000002
14083,2.1972245773362196,705,162,152,502.0599999999994,55.78444444444444
14085,2.890371757896165,3176,272,106,1061.5800000000008,58.976666666666674
14087,-0.0,250,61,250,95.08000000000004,95.08000000000004
14089,-0.0,133,13,133,28.65,28.65
14090,-0.0,72,1,72,1.06,1.06
14092,2.639057329615258,2066,117,95,584.8399999999997,41.77428571428572
14093,-0.0,391,95,391,151.63000000000005,151.63000000000005
14098,-0.0,104,21,104,35.8,35.8
14099,2.1458417525947544,2178,167,411,645.4400000000002,58.67636363636364
14100,-0.0,63,24,63,85.15000000000003,85.15000000000003
14101,1.7917594692280547,6942,15,664,60.55,10.091666666666667
14102,1.6094379124341005,751,34,101,132.03000000000003,26.406
14104,0.6931471805599453,72,21,70,166.60999999999999,83.30499999999999
14105,-0.0,800,74,800,215.88999999999993,215.88999999999993
14107,1.945910149055313,1793,61,268,327.0699999999998,46.72428571428572
14108,0.6931471805599453,381,33,209,105.17000000000002,52.58500000000001
14109,-0.0,56,4,56,5.85,5.85
14110,2.3693821196946763,2455,93,386,359.26999999999964,29.93916666666667
14111,1.3862943611198906,458,10,148,36.800000000000004,9.2
14112,1.7917594692280547,1619,112,368,377.6000000000001,62.93333333333334
14113,1.3862943611198906,643,25,96,71.61000000000001,17.902499999999996
14114,0.6931471805599453,101,15,89,94.69,47.345
14116,1.6094379124341005,707,61,162,234.11999999999992,46.824
14117,-0.0,72,3,72,3.75,3.75
14121,1.3862943611198906,2082,148,234,364.7800000000001,91.19500000000001
14125,1.0986122886681096,1628,159,972,526.2899999999996,175.42999999999995
14126,1.0986122886681096,458,14,70,59.36000000000001,19.78666666666667
14127,1.0986122886681096,321,39,161,174.22000000000008,58.073333333333345
14128,0.6931471805599453,564,40,269,87.16999999999999,43.58500000000001
14129,1.6094379124341005,592,31,164,142.19000000000003,28.438
14130,-0.0,257,66,257,189.02999999999994,189.02999999999994
14132,2.2718685126965625,3368,100,388,343.5499999999998,31.231818181818184
14133,1.0986122886681096,348,25,152,106.26,35.42
14135,2.615630577027551,3850,95,741,331.3099999999998,22.087333333333333
14138,0.6931471805599453,600,40,449,106.99999999999999,53.5
14139,-0.0,510,26,510,37.90000000000001,37.90000000000001
14140,0.6931471805599453,809,59,515,112.88,56.44
14141,1.3862943611198906,355,27,140,140.78,35.195
14142,-0.0,313,22,313,38.95,38.95
14143,-0.0,30,7,30,38.4,38.4
14145,1.3862943611198906,636,6,228,49.50000000000001,12.375000000000002
14146,1.3862943611198906,1886,161,260,453.0499999999994,113.26249999999997
14147,0.6931471805599453,96,3,40,21.5,10.75
14148,-0.0,16,3,16,22.65,22.65
14149,-0.0,132,17,132,44.92999999999999,44.92999999999999
14150,0.6931471805599453,496,23,262,43.74,21.87
14152,0.6931471805599453,711,47,369,56.03000000000002,28.01500000000001
14154,0.6931471805599453,465,52,114,410.43999999999994,205.22
14155,-0.0,25,6,25,32.7,32.7
14157,0.6931471805599453,271,45,186,102.11000000000003,51.05500000000001
14158,-0.0,781,41,781,63.00000000000002,63.00000000000002
14161,1.0986122886681096,450,87,128,331.8799999999997,110.62666666666668
14162,0.6931471805599453,142,25,110,97.23000000000003,48.615
14163,1.3862943611198906,893,36,153,246.37999999999994,61.595000000000006
14164,0.6931471805599453,1033,28,833,45.06999999999999,22.534999999999997
14165,-0.0,53,23,53,78.84,78.84
14167,1.3862943611198906,147,27,39,215.51999999999995,53.879999999999995
14171,-0.0,167,57,167,167.40999999999994,167.40999999999994
14173,1.3862943611198906,150,28,40,126.92999999999999,31.7325
14174,-0.0,94,26,94,50.370000000000005,50.370000000000005
14175,1.0986122886681096,1477,135,108,540.6499999999994,180.21666666666667
14176,1.3862943611198906,209,28,61,110.8,27.700000000000003
14177,1.3862943611198906,204,37,38,172.60999999999999,43.1525
14178,1.945910149055313,1494,191,161,539.4899999999994,77.07000000000002
14179,0.6931471805599453,319,135,215,448.57999999999953,224.28999999999982
14180,2.7334017778086714,711,111,30,2143.2400000000025,85.72959999999999
14184,-0.0,127,24,127,130.04000000000002,130.04000000000002
14185,-0.0,6,3,6,179.2,179.2
14188,1.5607104090414063,1162,34,223,128.38,21.396666666666665
14189,2.70805020110221,3929,175,254,562.07,37.471333333333334
14191,2.564949357461537,3660,145,113,508.3099999999996,39.10076923076923
14193,0.6931471805599453,445,35,250,114.41,57.20500000000001
14194,3.044522437723422,5816,269,213,1947.0400000000031,92.71619047619049
14195,0.6931471805599453,760,7,736,41.95,20.975
14196,-0.0,142,6,142,19.59,19.59
14198,1.3862943611198906,290,35,104,184.69,46.1725
14199,-0.0,28,2,28,11.799999999999999,11.799999999999999
14201,1.7478680974667573,584,31,132,89.25,12.75
14204,-0.0,72,36,72,99.18,99.18
14205,0.6931471805599453,168,20,90,96.08,48.040000000000006
14206,-0.0,276,20,276,35.94000000000001,35.94000000000001
14208,-0.0,114,10,114,35.269999999999996,35.269999999999996
14209,1.7917594692280547,691,55,97,460.35999999999956,76.72666666666667
14210,1.7917594692280547,760,66,93,389.2699999999998,64.87833333333334
14211,2.1972245773362196,1242,87,156,310.42999999999995,34.492222222222225
14212,-0.0,1152,9,1152,11.27,11.27
14214,1.6094379124341005,751,64,313,156.82999999999998,31.366000000000007
14215,1.7917594692280547,1358,98,104,239.87999999999977,39.98
14216,1.3862943611198906,594,47,242,278.26,69.565
14217,2.5885731626821173,684,76,25,526.8499999999997,30.99117647058823
14218,-0.0,160,12,160,17.28,17.28
14219,-0.0,78,7,78,16.02,16.02
14220,0.6931471805599453,272,21,134,71.32000000000001,35.66
14221,2.1972245773362196,2191,123,169,631.3299999999998,70.14777777777778
14222,-0.0,607,41,607,69.98,69.98
14223,1.0986122886681096,583,49,128,226.03999999999994,75.34666666666668
14224,1.3862943611198906,483,105,99,447.0299999999997,111.75750000000001
14226,1.6094379124341005,1296,64,698,192.82999999999998,38.565999999999995
14227,2.3025850929940455,1818,117,385,490.6199999999993,49.062
14229,1.0986122886681096,598,28,183,127.55000000000001,42.51666666666667
14231,0.6365141682948128,404,45,114,137.58,45.860000000000014
14232,1.6094379124341005,1941,81,568,209.73999999999987,41.94800000000001
14233,1.3862943611198906,680,30,47,97.67000000000002,24.417499999999997
14234,1.3862943611198906,951,122,490,231.6399999999999,57.910000000000004
14235,1.6094379124341005,1947,64,576,155.17000000000004,31.034
14236,0.6931471805599453,310,15,38,30.980000000000008,15.489999999999998
14237,-0.0,38,9,38,64.1,64.1
14238,-0.0,111,8,111,18.299999999999997,18.299999999999997
14239,2.3978952727983707,993,83,48,403.94999999999953,36.72272727272727
14240,0.6931471805599453,418,37,79,144.46999999999997,72.235
14241,-0.0,146,10,146,19.55,19.55
14242,0.6931471805599453,123,13,53,59.53000000000001,29.765
14243,2.3025850929940455,1215,97,56,549.0399999999998,54.90400000000001
14245,0.6931471805599453,976,107,631,337.9299999999997,168.96499999999997
14246,1.0986122886681096,804,57,216,223.0099999999999,74.33666666666666
14247,-0.0,47,19,47,78.24000000000002,78.24000000000002
14248,-0.0,102,8,102,24.42,24.42
14250,1.0986122886681096,1200,94,866,276.0799999999999,92.02666666666666
14251,1.6094379124341005,1674,37,746,161.39999999999995,32.28000000000001
14256,0.6931471805599453,410,50,302,206.24999999999991,103.125
14257,1.6094379124341005,1682,88,424,300.91999999999985,60.18400000000001
14259,-0.0,68,5,68,14.15,14.15
14261,0.6931471805599453,406,52,387,263.33000000000004,131.66500000000002
14262,2.0794415416798357,1645,87,196,298.96999999999974,37.371249999999996
14264,0.6931471805599453,70,15,18,112.54000000000002,56.27
14265,0.6931471805599453,330,31,271,181.75,90.87500000000001
14267,1.0986122886681096,476,25,86,212.5099999999999,70.83666666666666
14270,-0.0,197,29,197,132.55,132.55
14271,-0.0,88,10,88,24.909999999999997,24.909999999999997
14272,0.6931471805599453,599,33,87,74.83000000000003,37.41499999999999
14273,1.3862943611198906,264,22,54,72.05999999999999,18.014999999999997
14276,1.0986122886681096,739,50,211,119.63999999999999,39.879999999999995
14277,1.0986122886681096,1616,192,495,855.8200000000014,285.27333333333314
14280,-0.0,52,8,52,37.87,37.87
14282,2.5232109529528914,2656,70,300,245.00000000000043,16.333333333333336
14284,0.6931471805599453,161,24,70,154.30000000000004,77.15
14285,1.3862943611198906,541,18,2,130.14999999999998,32.537499999999994
14287,1.0986122886681096,237,8,48,16.37,5.456666666666667
14288,-0.0,188,16,188,48.1,48.1
14289,1.5607104090414063,292,33,148,251.27999999999994,41.88
14290,1.6094379124341005,915,89,220,368.9599999999997,73.79199999999999
14291,2.3978952727983707,2749,145,516,614.5099999999995,55.86454545454546
14292,2.0431918705451206,1653,64,228,332.5199999999997,36.94666666666667
14293,1.3862943611198906,709,51,172,134.59000000000003,33.64750000000001
14295,-0.0,84,5,84,9.65,9.65
14297,1.3862943611198906,862,48,78,140.24999999999997,35.0625
14299,2.1972245773362196,2124,94,92,424.07999999999987,47.12
14300,-0.0,32,3,32,4.1499999999999995,4.1499999999999995
14301,-0.0,606,13,606,17.58,17.58
14304,-0.0,136,16,136,78.10000000000001,78.10000000000001
14305,0.6931471805599453,1082,95,575,239.88999999999987,119.94500000000005
14306,0.6931471805599453,1075,33,917,136.45999999999998,68.22999999999999
14307,1.7917594692280547,2058,150,558,447.5599999999995,74.59333333333335
14309,2.1972245773362196,1633,74,103,287.3699999999998,31.93
14311,-0.0,136,16,136,61.48000000000001,61.48000000000001
14312,1.7917594692280547,1012,74,71,308.67999999999984,51.44666666666668
14314,-0.0,296,8,296,5.33,5.33
14315,1.7917594692280547,1021,64,256,374.71000000000004,62.451666666666675
14317,-0.0,255,24,255,74.34,74.34
14320,0.6931471805599453,253,23,163,52.75000000000002,26.375000000000004
14321,1.6094379124341005,2406,111,645,174.4999999999998,34.9
14323,0.6931471805599453,344,31,216,104.92000000000003,52.46
14326,-0.0,99,7,99,18.15,18.15
14327,-0.0,139,12,139,31.049999999999994,31.049999999999994
14329,1.945910149055313,3081,217,734,727.7000000000003,103.95714285714284
14331,0.6931471805599453,252,27,236,84.54000000000002,42.27000000000001
14332,1.0986122886681096,463,22,48,53.58000000000001,17.86
14333,-0.0,57,14,57,108.45000000000002,108.45000000000002
14334,2.0794415416798357,1730,97,225,520.4799999999996,65.06
14335,0.6931471805599453,375,55,337,134.59000000000003,67.29500000000002
14336,1.3862943611198906,1759,77,434,145.36000000000004,36.339999999999996
14338,0.6931471805599453,335,30,334,113.06000000000004,56.53000000000002
14339,-0.0,156,13,156,27.63,27.63
14340,-0.0,58,6,58,17.6,17.6
14341,2.0794415416798357,1395,108,168,318.94999999999993,39.868750000000006
14342,1.3862943611198906,347,18,102,60.699999999999996,15.174999999999999
14344,2.0794415416798357,477,56,120,300.0199999999997,37.50250000000001
14345,-0.0,50,6,50,20.939999999999998,20.939999999999998
14346,0.6931471805599453,605,55,104,276.13999999999993,138.06999999999996
14348,-0.0,183,18,183,53.32000000000002,53.32000000000002
14349,-0.0,86,31,86,71.9,71.9
14350,-0.0,171,17,171,39.67000000000001,39.67000000000001
14351,-0.0,12,1,12,4.25,4.25
14352,1.3862943611198906,538,44,94,181.69999999999993,45.425
14353,-0.0,64,6,64,8.2,8.2
14354,0.6931471805599453,210,9,90,11.139999999999999,5.57
14355,-0.0,92,11,92,31.349999999999998,31.349999999999998
14356,0.6931471805599453,271,32,123,125.90000000000003,62.95
14357,-0.0,147,39,147,79.31,79.31
14359,1.0986122886681096,367,43,189,211.99999999999991,70.66666666666667
14360,1.3862943611198906,1139,104,733,364.9999999999998,91.25
14362,-0.0,96,37,96,85.77000000000001,85.77000000000001
14364,2.0794415416798357,1967,61,371,208.79999999999998,26.1
14367,2.772588722239781,4403,270,478,1621.8000000000045,101.36250000000001
14368,-0.0,36,8,36,49.0,49.0
14371,-0.0,34,4,34,15.1,15.1
14373,-0.0,17,4,17,46.5,46.5
14375,-0.0,184,57,184,119.65000000000003,119.65000000000003
14377,0.6931471805599453,219,11,124,100.65,50.325
14379,0.6931471805599453,292,39,128,99.44000000000003,49.720000000000006
14381,-0.0,146,56,146,91.15999999999998,91.15999999999998
14382,-0.0,1231,121,1231,201.36999999999992,201.36999999999992
14383,1.0986122886681096,817,49,201,196.22999999999996,65.41
14385,1.0986122886681096,159,13,54,22.630000000000003,7.543333333333334
14386,-0.0,54,7,54,27.2,27.2
14387,1.0986122886681096,795,125,209,471.7099999999998,157.23666666666668
14388,2.0794415416798357,1938,123,169,486.65999999999934,60.832499999999996
14389,0.6931471805599453,729,33,189,96.0,47.999999999999986
14390,2.1972245773362196,2124,134,74,857.5900000000009,95.28777777777779
14393,-0.0,13,5,13,26.950000000000003,26.950000000000003
14395,2.1972245773362196,1686,181,174,943.6700000000009,104.85222222222222
14396,0.6931471805599453,225,71,39,191.76000000000005,95.88
14397,2.9444389791664403,1890,18,184,180.86999999999995,9.519473684210526
14400,-0.0,450,24,450,39.67,39.67
14401,2.564949357461537,4507,113,370,254.72999999999945,19.59461538461538
14403,1.3862943611198906,513,11,268,75.57000000000001,18.892500000000002
14404,1.7917594692280547,819,69,56,300.71000000000004,50.11833333333333
14406,-0.0,77,8,77,30.36,30.36
14407,1.7917594692280547,1413,66,132,229.54,38.25666666666667
14408,1.945910149055313,1610,60,188,201.2499999999999,28.75
14409,1.6094379124341005,1158,40,96,149.3400000000001,29.868000000000002
14410,2.1972245773362196,531,140,71,390.00999999999993,43.334444444444436
14411,-0.0,196,14,196,114.45000000000002,114.45000000000002
14412,0.6931471805599453,786,43,666,99.09000000000002,49.545
14413,-0.0,67,22,67,62.89999999999999,62.89999999999999
14414,1.945910149055313,2512,79,146,88.71000000000002,12.672857142857143
14415,2.564949357461537,2987,282,457,1698.390000000002,130.6453846153846
14416,0.6931471805599453,326,13,262,23.36,11.68
14418,1.0986122886681096,1711,114,148,265.43999999999977,88.48000000000002
14419,1.7917594692280547,483,112,55,509.58999999999975,84.93166666666666
14420,-0.0,334,29,334,44.40999999999999,44.40999999999999
14421,0.6931471805599453,365,25,194,71.15,35.575
14422,1.7917594692280547,2906,189,175,623.8699999999995,103.97833333333334
14423,-0.0,120,3,120,5.949999999999999,5.949999999999999
14424,-0.0,48,1,48,6.71,6.71
14426,2.3025850929940455,2381,159,138,655.3099999999997,65.531
14427,0.6931471805599453,228,16,208,33.78,16.89
14428,1.6094379124341005,425,108,56,579.2399999999999,115.84799999999998
14431,-0.0,130,17,130,79.73,79.73
14432,1.7917594692280547,2013,256,308,552.7199999999995,92.11999999999999
14434,1.5607104090414063,368,3,92,53.419999999999995,8.903333333333334
14436,-0.0,129,9,129,19.059999999999995,19.059999999999995
14437,-0.0,60,5,60,5.25,5.25
14438,-0.0,82,9,82,14.349999999999998,14.349999999999998
14439,-0.0,526,32,526,207.39,207.39
14440,1.6094379124341005,588,33,150,258.6299999999999,51.726
14441,1.3862943611198906,445,42,108,266.09999999999997,66.525
14442,0.6931471805599453,482,58,259,398.3799999999998,199.19
14443,1.3862943611198906,938,84,163,236.08999999999997,59.02250000000001
14446,1.3862943611198906,916,233,318,509.9499999999994,127.48750000000004
14447,1.6094379124341005,571,54,136,180.36000000000007,36.071999999999996
14448,0.6931471805599453,104,20,44,54.35000000000001,27.175
14449,1.3862943611198906,741,201,142,413.79999999999905,103.45000000000003
14450,1.0986122886681096,241,32,81,111.62000000000003,37.20666666666667
14451,0.6931471805599453,378,86,204,208.54000000000005,104.27000000000002
14452,0.6931471805599453,116,55,46,189.78000000000006,94.89
14453,-0.0,49,22,49,83.09999999999998,83.09999999999998
14457,-0.0,88,4,88,5.02,5.02
14459,-0.0,760,37,760,127.15,127.15
14460,1.0986122886681096,881,14,24,10.63,3.5433333333333334
14461,1.0986122886681096,766,173,277,669.9300000000002,223.30999999999992
14462,2.2718685126965625,954,149,34,667.19,60.65363636363636
14463,1.0986122886681096,179,6,96,35.86,11.953333333333333
14465,1.0986122886681096,398,107,186,347.48999999999984,115.82999999999998
14466,1.945910149055313,1006,35,137,273.1499999999998,39.021428571428565
14467,1.3862943611198906,276,67,37,247.0199999999998,61.755
14470,0.6931471805599453,193,43,138,208.06999999999996,104.035
14472,2.0794415416798357,1135,153,96,707.8100000000002,88.47625000000001
14473,0.6931471805599453,88,7,10,28.75,14.375
14474,-0.0,140,29,140,189.31,189.31
14475,1.0986122886681096,447,35,131,131.26000000000002,43.75333333333334
14476,-0.0,110,17,110,60.05000000000001,60.05000000000001
14477,1.3862943611198906,720,7,100,18.919999999999998,4.73
14479,0.6931471805599453,117,18,58,72.30000000000003,36.150000000000006
14480,-0.0,143,13,143,39.019999999999996,39.019999999999996
14481,0.6931471805599453,489,25,234,59.82,29.91
14482,1.7917594692280547,1627,110,111,332.5499999999999,55.42499999999999
14483,-0.0,97,9,97,16.67,16.67
14484,-0.0,210,14,210,29.34,29.34
14485,-0.0,70,44,70,123.15000000000003,123.15000000000003
14487,1.7917594692280547,712,112,37,352.0399999999997,58.673333333333325
14488,-0.0,799,46,799,98.04,98.04
14489,-0.0,299,30,299,53.309999999999995,53.309999999999995
14491,0.6931471805599453,139,17,40,77.22,38.61
14493,1.6094379124341005,1281,95,327,359.1999999999998,71.84
14494,-0.0,92,7,92,11.629999999999999,11.629999999999999
14495,0.6931471805599453,62,6,22,12.05,6.025
14496,0.6931471805599453,159,16,86,107.43,53.715
14497,-0.0,235,29,235,129.88,129.88
14498,1.6094379124341005,1098,162,70,541.8899999999993,108.37800000000001
14499,1.0986122886681096,496,146,70,374.21999999999963,124.74000000000001
14500,1.0986122886681096,117,6,103,43.5,14.5
14501,0.6931471805599453,137,8,45,20.5,10.25
14503,1.7917594692280547,2004,113,381,437.2599999999994,72.87666666666668
14504,1.3862943611198906,308,85,110,372.64999999999975,93.1625
14506,1.6094379124341005,704,204,106,1021.7400000000015,204.34799999999993
14507,1.7917594692280547,582,77,210,299.48999999999995,49.915
14508,0.6931471805599453,129,52,70,187.26999999999998,93.63499999999999
14511,1.6094379124341005,772,50,72,158.27,31.654000000000003
14512,0.6931471805599453,122,19,50,106.07000000000002,53.035000000000004
